all
FILE 	 HUFFSIZE 	 ORIGINAL SIZE 	 WORDSIZE
1903_12_07_3775.huff 	 42212 	 88561 	 15059
1904_12_06_3776.huff 	 46604 	 102379 	 17559
1905_03_04_3564.huff 	 4805 	 5471 	 991
1905_12_05_3777.huff 	 55195 	 145178 	 25168
1906_12_03_3778.huff 	 55413 	 135848 	 23725
1907_12_03_3779.huff 	 58574 	 159425 	 27581
1908_12_09_3780.huff 	 49040 	 113651 	 19565
1909_03_04_3565.huff 	 18501 	 31728 	 5442
1909_11_17_3781.huff 	 19265 	 43497 	 7878
1909_12_07_3782.huff 	 36499 	 83523 	 13985
1910_12_06_3783.huff 	 59517 	 165510 	 28272
1911_01_26_3784.huff 	 10470 	 13874 	 2294
1911_12_05_3785.huff 	 53169 	 141324 	 23994
1912_12_03_3786.huff 	 56024 	 150971 	 25409
1913_03_04_3566.huff 	 8357 	 9371 	 1712
1913_07_04_3787.huff 	 6112 	 6716 	 1267
1913_10_25_3788.huff 	 8036 	 10553 	 1956
1913_12_02_3789.huff 	 14089 	 20203 	 3567
1914_01_20_3790.huff 	 10232 	 14764 	 2523
1914_08_20_3791.huff 	 3531 	 3517 	 632
1914_10_20_3792.huff 	 4863 	 5704 	 1078
1914_12_08_3793.huff 	 15635 	 24912 	 4548
1915_12_07_3794.huff 	 23601 	 44028 	 7772
1916_09_02_3795.huff 	 19143 	 31612 	 5537
1916_12_05_3796.huff 	 8833 	 12584 	 2127
1917_01_22_3797.huff 	 9348 	 14958 	 2685
1917_03_05_3567.huff 	 6627 	 8248 	 1531
1917_04_02_4722.huff 	 13872 	 20662 	 3679
1917_04_06_3798.huff 	 5701 	 8770 	 1541
1917_12_04_3799.huff 	 14462 	 21693 	 3935
1918_12_02_3801.huff 	 19474 	 30929 	 5495
1919_12_02_3802.huff 	 18161 	 28090 	 4773
1920_12_07_3803.huff 	 11414 	 15879 	 2744
1921_03_04_3568.huff 	 15680 	 19866 	 3346
1921_12_06_3804.huff 	 21635 	 33673 	 5652
1922_12_08_3805.huff 	 22430 	 34829 	 5786
1923_12_06_3806.huff 	 23145 	 40357 	 6746
1924_12_03_3807.huff 	 23156 	 41883 	 7019
1925_03_04_3569.huff 	 15744 	 23540 	 4057
1925_12_08_3808.huff 	 31543 	 65151 	 10958
1926_12_07_3809.huff 	 31350 	 61672 	 10407
1927_08_10_3810.huff 	 5309 	 6136 	 1044
1927_12_06_3811.huff 	 28545 	 53186 	 8880
1928_10_22_6000.huff 	 19750 	 36485 	 6211
1928_12_04_3812.huff 	 28922 	 49225 	 8168
1929_03_04_3570.huff 	 13758 	 22593 	 3766
1929_07_24_3813.huff 	 5610 	 6529 	 1100
1933_03_04_3280.huff 	 9443 	 10793 	 1901
1933_03_12_3298.huff 	 7312 	 9868 	 1797
1933_05_07_3299.huff 	 11994 	 16903 	 2971
1933_07_24_3300.huff 	 11771 	 16411 	 2971
1933_10_22_3301.huff 	 10454 	 14915 	 2720
1934_06_28_3302.huff 	 11455 	 14532 	 2531
1934_09_30_3303.huff 	 12781 	 18648 	 3163
1935_04_28_3304.huff 	 12298 	 17888 	 3096
1936_06_27_3305.huff 	 9124 	 11307 	 2015
1936_09_06_3306.huff 	 12614 	 18203 	 3207
1936_10_31_3307.huff 	 10637 	 13653 	 2468
1937_01_20_3308.huff 	 9023 	 10372 	 1825
1937_03_09_3309.huff 	 13787 	 22920 	 4066
1937_10_05_3310.huff 	 9050 	 10818 	 1864
1937_10_12_3311.huff 	 12771 	 18377 	 3271
1937_11_14_3312.huff 	 6788 	 9290 	 1634
1938_04_14_3313.huff 	 15784 	 25830 	 4599
